month,date,congress_support,consumer_confidence,crime_perception,exchange_rate,fiscal_balance,gdp,gdp_growth,government_approval,inequality,inflation,inflation_lag1,institutional_confidence,interest_rate,political_stability,poverty,protest_level,public_debt,real_wage,reserves,social_tension,unemployment,regime_mode,shocks_active,events
1,2019-12,54.73797059613667,32.66764391041402,47.150194998803215,102.72334513092683,-9.356250280484286,99.64947350078369,-2.1563370156673254,45.64862141225196,42.59915419071288,3.8330561377479735,3.74370735513833,60.55855964438288,57.05444771376372,86.85531590083005,31.781843154899793,0.23613620073417962,72.78440692408117,100.0436954554939,45095.29945009852,45.8769908168821,10.468658167293247,democracy,drought,
2,2020-01,53.88223750591388,23.414840892511442,45.011594978810976,105.52085634887509,-6.183967488083128,99.70633022342457,-1.303385902858776,41.045282062673785,43.21665788756032,4.218024773786971,3.8330561377479735,57.618951711209924,50.92448826165996,85.1803797967112,29.21019130750293,0.0,72.714262294948,99.36456955352863,46074.97992688692,54.093139122358906,10.444160300782332,democracy,drought,agreement_honored:gov_cordoba:restore_transfers
3,2020-02,51.4322454930703,18.188365616156283,43.46033757143803,108.39455345236446,-7.063365874533594,99.71431391658165,-0.8835314853033723,36.26498680317955,43.83724106191154,4.300338926925233,4.218024773786971,54.6775060659025,51.99667365297568,83.3802659666048,27.492170711654165,3.9045999913320646,72.7237040330674,98.67688755550691,46998.40511123669,60.688008985054594,10.431183183582116,democracy,,agreement_honored:gov_caba:restore_transfers
4,2020-03,51.50206229768052,17.237016155614764,42.38711574648994,111.34651124599931,-5.093288233007384,99.97049242005436,0.3195942027418113,33.93341793742264,44.461908378233176,4.471149079142979,4.300338926925233,51.66782641765036,56.61629728544365,81.5024420993225,26.3743916774924,10.514343767872635,72.32577457210111,98.30653110110029,48396.65809083801,66.15594962431308,10.362365837561537,democracy,,agreement_honored:gov_cordoba:restore_transfers
5,2020-04,50.63993806849398,17.452910994157342,41.70548437915928,114.37886103847411,-5.784783639056763,100.13530700942343,0.8226348953271444,30.73972338110995,45.08460066367384,4.479741574278414,4.471149079142979,48.7112940986253,57.604067123102794,79.58336665406847,25.701117021549003,17.919478162113236,72.05343759645241,97.97444248587125,49216.67664433182,70.8191301202978,10.315605374476904,democracy,,agreement_honored:biz_agro:tax_exemption|agreement_honored:gov_caba:restore_transfers
6,2020-05,49.24363304415191,17.736156815963852,41.215887137025696,117.49379218137496,-6.547763314786621,100.25682332252104,1.015639682818207,27.789332241148323,45.706299771997585,4.533914041322277,4.479741574278414,45.87631884960206,59.65378894971575,77.65542892641155,25.349868281998962,22.684133268793456,71.85935759877205,97.74057183001823,50065.86821004424,72.4966216112002,10.279542913337275,democracy,,agreement_honored:gov_cordoba:restore_transfers
7,2020-06,50.331956123743055,18.48420230729561,40.898431020617906,120.69355364988772,-5.801759055615143,100.44607089007295,1.3975933831306033,24.210511600964814,46.33306372691779,4.623163372259621,4.533914041322277,43.12030828431323,59.75689889134097,75.72054585025896,25.238350708486596,26.234916927155737,71.5245952065888,97.4579572924197,51163.490227800045,73.9835441323076,10.228979064438777,democracy,,
8,2020-07,48.22058882082571,19.066708270670798,40.730348986794795,123.98045566655449,-5.512698223114599,100.60483476364107,1.5522998246085316,19.4044327427486,46.962589020550425,4.65099240147703,4.623163372259621,40.97155719330816,60.40696849586733,73.78903985825949,25.304938141802264,29.060472257813416,71.18156484093426,97.19117471555136,51975.714249509074,75.28986312909889,10.18629991567395,democracy,,agreement_broken:biz_agro:tax_exemption:government|agreement_broken:gov_caba:restore_transfers:government
9,2020-08,46.57155035109434,19.005360350937494,40.68839329133369,127.3568713692505,-5.958315010666163,100.70290912879283,1.439442730273914,15.21357563365974,47.58950202268156,4.663409400465824,4.65099240147703,38.92348472995993,61.47796046711545,71.82478077796982,25.50166251527842,31.43717730253182,70.91821587290586,96.97622237314681,52684.25432234377,76.43413920010101,10.158085759076734,democracy,,agreement_honored:gov_caba:restore_transfers|agreement_honored:biz_agro:tax_exemption|agreement_honored:gov_caba:restore_transfers
10,2020-09,48.698140072605256,18.596469636240748,40.75113314350373,130.82523852458573,-7.412862521422461,100.79667682206696,1.3445394154394734,12.407135189088308,48.210471971672824,4.70532299367526,4.663409400465824,36.465857993645365,61.81190881772436,69.8595562676498,25.79529140530897,33.480224411309514,70.76712853211662,96.7474204857843,53087.25730761781,77.45234229308838,10.13139564364131,democracy,,agreement_honored:biz_agro:tax_exemption|agreement_honored:gov_cordoba:restore_transfers
