month,date,congress_support,consumer_confidence,crime_perception,exchange_rate,fiscal_balance,gdp,gdp_growth,government_approval,inequality,inflation,inflation_lag1,institutional_confidence,interest_rate,political_stability,poverty,protest_level,public_debt,real_wage,reserves,social_tension,unemployment,regime_mode,shocks_active,events
1,1998-01,62.88773236600758,54.77494592822429,47.69499853623752,100.0,-3.604013808164164,100.24893170358146,3.1113838222887247,42.934542202607616,42.22189735040785,0.532610632761203,0.6285846442316556,58.25808829010954,8.044657973995356,100.0,37.06369524016083,11.13058436701849,35.53353765264969,99.60100138680873,26273.667280018166,47.224659801648784,7.9081316975469775,democracy,,
2,1998-02,46.031382521443405,56.26776169226249,46.45380348501374,100.0,-4.7857091727012,100.16589260401985,1.8811250189492017,37.19490038883523,42.446131050777566,0.4231754897322101,0.532610632761203,46.33262447467477,13.543015730779867,100.0,42.629962211678304,9.981795161355604,35.886595599878916,99.41284934138342,23541.399114940577,52.918930699105374,8.408242330923308,democracy,sovereign_default,agreement_honored:gov_cordoba:restore_transfers
3,1998-03,44.87903754582637,56.77196629098656,46.01161133577309,100.0,-4.528603835897325,100.16662904532926,1.319434418168126,35.059459098807224,42.670753243336506,0.38589204458308046,0.4231754897322101,46.595121221530576,12.391327593134436,100.0,47.01372192901121,10.619764051053066,36.19447364811102,99.22490385684881,22255.813906460342,59.22942390851817,8.754770539399145,democracy,sovereign_default,
4,1998-04,46.73212213311051,56.79082319288374,46.135528545368395,100.0,-3.7881039011514277,100.1962730326651,1.0303185076094679,31.516483072888974,42.89717261681387,0.3469858619450638,0.38589204458308046,47.35238011144027,11.078105876786521,100.0,50.492487034898176,12.193366604163034,36.43664248353788,99.0214100887382,21109.83665123154,64.63629750412852,9.046631924358143,democracy,sovereign_default,agreement_broken:biz_agro:tax_exemption:government
5,1998-05,57.69781309770116,56.38061575868003,46.67606629968083,100.0,-4.982662658318423,100.10521961244257,0.3957029458015199,26.965889438250546,43.125831162665314,0.23885151750791,0.3469858619450638,48.09452866652096,10.630704534996966,100.0,53.371910391105345,14.523734636775583,36.84146145460363,98.85656843294993,19942.332911522648,69.38488208918108,9.550404423773253,democracy,sovereign_default,
6,1998-06,45.40365335821467,55.73617163449037,47.52435244293747,100.0,-5.594424296178168,99.95633544044804,-0.2540694863339748,23.073591708583752,43.356852772664915,0.14447371270409373,0.23885151750791,48.32186839821303,10.163830343340766,100.0,55.83627717717806,17.47004137473132,37.335843817076366,98.72722064390898,17867.886446298493,73.69723825909341,10.15253515327237,democracy,international_crisis|sovereign_default,agreement_honored:biz_agro:tax_exemption|agreement_honored:gov_cordoba:restore_transfers
7,1998-07,53.27145100286292,55.26404052904128,48.57967741624948,100.0,-5.582242173650827,99.91144687399806,-0.33911935369090573,20.713090556989062,43.588232355356986,0.1149978571762927,0.14447371270409373,48.544671795618925,8.866218210094921,100.0,57.915966585236234,20.789296733980606,37.796329800937485,98.58699907831777,16292.981622370942,77.68439578439234,10.564044890245437,democracy,international_crisis|sovereign_default,agreement_honored:biz_agro:tax_exemption
8,1998-08,52.89221387642294,54.96918747814556,49.76935849335793,99.9330828170899,-4.947056271939126,99.91010715533395,-0.2422104534718862,18.127749047187955,43.82134612720409,0.0949659337755418,0.1149978571762927,48.763029376698725,7.733684552449125,100.0,59.679227040415476,24.220181975560877,38.17849836521217,98.42127143802183,14789.003920872741,81.40034773619867,10.894073458548194,democracy,sovereign_default,agreement_honored:gov_cordoba:restore_transfers|fx_regime_exit|banking_crisis
9,1998-09,38.32898833049267,51.773835371001915,71.07514242641082,99.25418629943371,-2.5735208347599325,100.26922001265575,1.150311586446842,10.613242735723071,44.03824693939762,0.24922146088316832,0.0949659337755418,27.752813694763297,7.379974286115512,98.40965418095652,58.32951002672417,41.51854602572311,38.078473647070375,98.56973717598372,13648.94100397324,84.32965061299404,10.707004664806256,democracy,sovereign_default|trade_partner_collapse,agreement_honored:gov_cordoba:restore_transfers|fx_vector_switch:float
10,1998-10,37.343967990085496,48.941262388123704,86.43985018509575,99.34538284850127,-3.3029857586019062,100.3675181900898,1.1600505626377162,1.2897320493436928,44.24943403220664,0.24279639601423159,0.24922146088316832,28.23516646438139,7.139591205306502,90.93110817415209,57.1407153196223,68.73449754512774,38.287659530138335,98.55313143693125,12525.449553795326,82.95377968549504,10.635867017493212,democracy,sovereign_default|trade_partner_collapse,
