experiment,arm,seed,outcome,inflation_annual_final,gdp_growth_mean,unemployment_final,approval_final,stability_min,reserves_min,authority_violations,perception_gap_mean,agreements_broken,election_winner,election_turnover
central_bank_independence,dependent,17,defeated,31.044386422397086,1.3403203742802159,10.031679308792508,44.90202090423007,48.42155644625309,3967.2846487967913,0,0.6686875,0,union_republicana,True
central_bank_independence,dependent,18,defeated,17.354381437208467,0.3356925818251717,11.484488832932067,40.160943312159446,55.039273396429785,8237.011570250372,0,0.44047916666666664,0,union_republicana,True
central_bank_independence,dependent,19,defeated,39.72256691184426,1.843317253957964,8.279839528841851,44.277806163618045,36.71384874651824,540.0695689248639,0,0.6409375,0,union_republicana,True
central_bank_independence,dependent,20,defeated,26.536123498853705,2.1515995241745403,8.192587710346965,41.61152620476287,34.99311125426427,5498.9092075653225,0,0.6755416666666667,0,union_republicana,True
central_bank_independence,dependent,21,hyperinflation,1833.1146043727038,3.0556064988968274,7.190098360963265,0.0,10.522706586321062,0.0,0,0.001068181818181812,0,,
central_bank_independence,dependent,22,hyperinflation,1397.8115799259567,2.681645277039717,7.060751527203935,0.0,14.672966503514907,0.0,0,0.05500000000000001,0,,
central_bank_independence,dependent,23,defeated,26.0226298157769,0.6564990233374587,10.849199037536145,43.34719061433579,51.97488417101016,8217.994041342346,0,0.5448333333333333,0,union_republicana,True
central_bank_independence,dependent,24,defeated,25.94693811444224,0.9444863252678996,10.785282184893001,46.36404262178982,49.742284363936704,7653.486032843312,0,0.7029166666666666,0,union_republicana,True
central_bank_independence,dependent,25,defeated,17.2810383121583,0.7882884091166599,10.559244651035613,40.77374725835886,52.71763911719975,7204.086621979326,0,0.7757708333333333,0,union_republicana,True
central_bank_independence,dependent,26,defeated,41.7425458840885,0.9849434908118153,9.514675706728505,43.792657519785806,40.29237643857668,1127.3331779963132,0,0.7303333333333333,0,union_republicana,True
central_bank_independence,dependent,27,hyperinflation,1706.5846028101057,2.4942332022921976,8.171839156869922,45.773261922670514,13.388067500826384,0.0,0,0.08866666666666666,0,union_republicana,True
central_bank_independence,dependent,28,reelected,22.441854008813532,2.5555295403997635,8.058795165562255,35.290345817299695,49.34972069768226,8081.775310969857,0,0.6681666666666667,0,frente_federal,False
central_bank_independence,dependent,29,collapse,1840.647168198927,1.8355908600040687,8.602365449648604,0.0,8.382779099348099,0.0,0,-0.29808823529411765,0,,
central_bank_independence,dependent,30,defeated,26.534820066133904,1.4584913262973835,9.681529515869528,42.83586567187275,51.20110828479338,7984.139893028192,0,0.6423541666666667,0,union_republicana,True
central_bank_independence,dependent,31,reelected,24.87669299447195,1.2345988420518157,9.171308738645598,31.76534039124322,45.13222424451288,8209.777150881839,0,0.6582291666666666,0,frente_federal,False
central_bank_independence,dependent,32,hyperinflation,1699.513739504631,2.626362288560153,7.988455128154161,0.0,13.570576680459421,0.0,0,0.0993111111111111,0,,
central_bank_independence,dependent,33,reelected,43.20259470866061,2.3111288720399386,7.057725193976705,27.73331895131046,51.97541374911541,2601.969409700614,0,0.6576458333333334,0,frente_federal,False
central_bank_independence,dependent,34,defeated,1415.1448292520336,1.9191518030555308,8.312818588818708,49.021980557982246,17.618046718638166,0.0,0,0.0508125,0,union_republicana,True
central_bank_independence,dependent,35,defeated,490.05352872665543,1.7169140703220547,9.267233866982217,47.09170065393795,27.548167716578778,0.0,0,0.38485416666666666,0,union_republicana,True
central_bank_independence,dependent,36,defeated,164.49450326526323,2.5650239782965625,7.143075299243818,45.85847193396698,44.78760429804744,922.4640007346213,0,0.66725,0,union_republicana,True
central_bank_independence,dependent,37,defeated,20.1292754779697,0.996804207197941,9.92206196507928,41.71772722580179,47.00563858147093,8125.486254034745,0,0.82875,0,union_republicana,True
central_bank_independence,dependent,38,hyperinflation,1069.9926074374648,1.290921037784015,9.808319399010392,0.0,15.007263794969727,0.0,0,-0.49429032258064515,0,,
central_bank_independence,dependent,39,hyperinflation,1687.0118477389337,2.64689566867782,7.61480294096353,0.0,14.941749572279228,0.0,0,-0.3112666666666667,0,,
central_bank_independence,dependent,40,defeated,590.3380668054913,2.833645133802415,6.7646283260910804,47.79643690217644,29.06192361389225,0.0,0,0.2705625,0,union_republicana,True
central_bank_independence,dependent,41,defeated,41.07554580812558,0.5296593249669667,11.28092607438658,44.98668770530976,44.96038032681729,8155.516947534728,0,0.5479375,0,union_republicana,True
central_bank_independence,dependent,42,defeated,39.23080507807391,1.3856157004567102,8.92954698348491,42.88459686517038,45.016267734879925,7993.741992725545,0,0.6218541666666667,0,union_republicana,True
central_bank_independence,dependent,43,reelected,12.575094675388954,0.9231754532939662,9.874497550592677,34.12246062295989,48.97482285659735,8275.47064505794,0,0.7751666666666667,0,frente_federal,False
