experiment,arm,seed,outcome,inflation_annual_final,gdp_growth_mean,unemployment_final,approval_final,stability_min,reserves_min,authority_violations,perception_gap_mean,agreements_broken,election_winner,election_turnover
fiscal_rule,base__c_f=0.08__primary_spending=25,13,defeated,-11.361512828387077,-2.019300004248501,15.429920591468155,45.891305034582246,42.8698244076278,6797.367164605333,0,0.8826875,0,union_republicana,True
fiscal_rule,base__c_f=0.08__primary_spending=25,14,defeated,-11.361512828387077,-1.6203687821331199,14.771822764685012,45.29893270914077,39.206927330045914,8267.69733054358,0,0.7868958333333333,0,union_republicana,True
fiscal_rule,base__c_f=0.08__primary_spending=25,15,defeated,-11.361512828387077,-1.0787260890490613,13.833142312634779,43.761108301135856,50.459989733918846,8059.911498380907,0,0.9216458333333333,0,union_republicana,True
fiscal_rule,base__c_f=0.08__primary_spending=25,16,defeated,-11.361512828387077,-1.4615708798294145,15.560024758638887,43.628941139444436,50.315619409546784,8107.556178680078,0,0.6923541666666667,0,union_republicana,True
fiscal_rule,base__c_f=0.08__primary_spending=25,17,defeated,-11.361512828387077,-1.9650748083125975,16.445481577323854,45.307905247897416,46.50285881911779,7208.263478760166,0,0.7557708333333334,0,union_republicana,True
fiscal_rule,base__c_f=0.08__primary_spending=25,18,defeated,-11.280716478314368,-1.3089274557666601,14.615630408906782,40.098413030596554,54.445070755768896,8237.011570250372,0,0.5295416666666667,0,union_republicana,True
fiscal_rule,base__c_f=0.08__primary_spending=25,19,defeated,-11.361512828387077,-1.3047882629768888,14.496390768390647,44.475761212772454,34.867307042649976,7924.1915867583975,0,0.7630208333333334,0,union_republicana,True
fiscal_rule,base__c_f=0.08__primary_spending=27,0,hyperinflation,1038.27737316033,3.8621651521085227,6.201617502479774,0.0,22.588554373847373,0.0,0,-0.12106976744186046,0,,
fiscal_rule,base__c_f=0.08__primary_spending=27,1,hyperinflation,1483.6286475667305,3.68386053723261,6.538252516328582,0.0,16.132169013345052,0.0,0,-0.06100000000000001,0,,
fiscal_rule,base__c_f=0.08__primary_spending=27,2,hyperinflation,997.0793872887432,3.5189327448507353,6.362683398178173,0.0,23.88880721276328,0.0,0,-0.11913953488372092,0,,
fiscal_rule,base__c_f=0.08__primary_spending=27,3,hyperinflation,1752.5241563997706,2.9407403985974203,7.586579433152042,0.0,9.745696357187205,0.0,0,-0.4509285714285714,0,,
fiscal_rule,base__c_f=0.08__primary_spending=27,4,defeated,1282.939558391389,4.060721248106439,5.641745227197576,48.62752274159909,18.220104349929187,0.0,0,0.11862500000000001,0,union_republicana,True
fiscal_rule,base__c_f=0.08__primary_spending=27,5,hyperinflation,1323.8843569169621,3.9493071483743027,6.3849539750979405,0.0,17.612454343057184,0.0,0,-0.04280952380952382,0,,
fiscal_rule,base__c_f=0.08__primary_spending=27,6,defeated,948.8820288212767,3.713952563609861,5.896717875538938,47.492518815574726,14.646066968395822,0.0,0,0.270625,0,union_republicana,True
fiscal_rule,base__c_f=0.08__primary_spending=27,7,defeated,109.1311435824824,5.115958760717655,3.5203085287973184,46.95630256690128,44.35512848513666,5397.568076237454,0,0.49747916666666664,0,union_republicana,True
fiscal_rule,base__c_f=0.08__primary_spending=27,8,hyperinflation,1321.0678348133972,3.065605478598068,6.914772923818037,0.0,16.62350916626776,0.0,0,0.05117073170731708,0,,
fiscal_rule,base__c_f=0.08__primary_spending=27,9,hyperinflation,1188.0066276333469,3.897243674832357,6.303271801946922,0.0,18.111120278832754,0.0,0,0.07164999999999999,0,,
fiscal_rule,base__c_f=0.08__primary_spending=27,10,defeated,437.1161700967158,4.475882142755375,4.771217031796392,46.07780348920543,26.387320838707897,590.3902161665342,0,0.40802083333333333,0,union_republicana,True
fiscal_rule,base__c_f=0.08__primary_spending=27,11,defeated,1192.7686745454014,4.571871545146485,4.615250764363299,44.1357769946508,21.337766170407633,0.0,0,0.09166666666666667,0,union_republicana,True
fiscal_rule,base__c_f=0.08__primary_spending=27,12,defeated,510.4783665302651,4.665363436308231,4.824449797828159,43.03288423853505,25.508534400288518,0.0,0,0.4472291666666667,0,union_republicana,True
fiscal_rule,base__c_f=0.08__primary_spending=27,13,hyperinflation,1411.3589330642676,3.6165447269198365,6.116082892835626,0.0,15.6964138721213,0.0,0,0.07456818181818183,0,,
