t0,h,t_target,arm,objective,hit,error,n_seeds,iqr_seeds,frequency,has_era,era_id,n_source,n_proxy,n_assumed,has_reserves_series,has_unemployment_series,regime_mode_initial,vdem_polyarchy,years_since_last_coup,fx_regime,inflation_now,inflation_bucket,inflation_trend_12m,reserves_over_imports_3m,debt_over_gdp_pct,years_since_last_default,months_to_next_election,approval_proxy,fragmentation_herfindahl,n_exogenous_shocks,shocks_magnitude_sum,in_sample
1930-01,12,1931-01,aurora,inflation_direction,0,,15,0.0,annual_interpolated,False,,0,0,20,False,False,coup,0.284,,float,0.08876010581471139,<1,0.044032990007081274,,,40.0,22,,,1,0.85,False
1930-01,12,1931-01,aurora,inflation_magnitude,0,4.375862062001696,15,0.0,annual_interpolated,False,,0,0,20,False,False,coup,0.284,,float,0.08876010581471139,<1,0.044032990007081274,,,40.0,22,,,1,0.85,False
1930-01,12,1931-01,aurora,crisis,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,coup,0.284,,float,0.08876010581471139,<1,0.044032990007081274,,,40.0,22,,,1,0.85,False
1930-01,24,1932-01,aurora,inflation_direction,0,,15,0.0,annual_interpolated,False,,0,0,20,False,False,coup,0.284,,float,0.08876010581471139,<1,0.044032990007081274,,,40.0,22,,,1,0.85,False
1930-01,24,1932-01,aurora,inflation_magnitude,0,4.7366991637338485,15,0.0,annual_interpolated,False,,0,0,20,False,False,coup,0.284,,float,0.08876010581471139,<1,0.044032990007081274,,,40.0,22,,,1,0.85,False
1930-01,24,1932-01,aurora,crisis,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,coup,0.284,,float,0.08876010581471139,<1,0.044032990007081274,,,40.0,22,,,1,0.85,False
1931-01,12,1932-01,aurora,inflation_direction,0,,15,0.0,annual_interpolated,False,,0,0,20,False,False,dictatorship,0.118,0.33333333333333337,float,-1.197891222392533,<1,-1.2866513282072445,,,41.0,10,,,0,0.0,False
1931-01,12,1932-01,aurora,inflation_magnitude,0,3.12893396135533,15,0.0,annual_interpolated,False,,0,0,20,False,False,dictatorship,0.118,0.33333333333333337,float,-1.197891222392533,<1,-1.2866513282072445,,,41.0,10,,,0,0.0,False
1931-01,12,1932-01,aurora,crisis,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,dictatorship,0.118,0.33333333333333337,float,-1.197891222392533,<1,-1.2866513282072445,,,41.0,10,,,0,0.0,False
1930-01,48,1934-01,aurora,inflation_direction,0,,15,0.0,annual_interpolated,False,,0,0,20,False,False,coup,0.284,,float,0.08876010581471139,<1,0.044032990007081274,,,40.0,22,,,1,0.85,False
1930-01,48,1934-01,aurora,inflation_magnitude,0,6.380775149903421,15,0.0,annual_interpolated,False,,0,0,20,False,False,coup,0.284,,float,0.08876010581471139,<1,0.044032990007081274,,,40.0,22,,,1,0.85,False
1930-01,48,1934-01,aurora,crisis,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,coup,0.284,,float,0.08876010581471139,<1,0.044032990007081274,,,40.0,22,,,1,0.85,False
1931-01,24,1933-01,aurora,inflation_direction,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,dictatorship,0.118,0.33333333333333337,float,-1.197891222392533,<1,-1.2866513282072445,,,41.0,10,,,0,0.0,False
1931-01,24,1933-01,aurora,inflation_magnitude,1,0.7728595787331807,15,0.0,annual_interpolated,False,,0,0,20,False,False,dictatorship,0.118,0.33333333333333337,float,-1.197891222392533,<1,-1.2866513282072445,,,41.0,10,,,0,0.0,False
1931-01,24,1933-01,aurora,crisis,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,dictatorship,0.118,0.33333333333333337,float,-1.197891222392533,<1,-1.2866513282072445,,,41.0,10,,,0,0.0,False
1931-01,48,1935-01,aurora,inflation_direction,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,dictatorship,0.118,0.33333333333333337,float,-1.197891222392533,<1,-1.2866513282072445,,,41.0,10,,,0,0.0,False
1931-01,48,1935-01,aurora,inflation_magnitude,1,1.565268740722353,15,0.0,annual_interpolated,False,,0,0,20,False,False,dictatorship,0.118,0.33333333333333337,float,-1.197891222392533,<1,-1.2866513282072445,,,41.0,10,,,0,0.0,False
1931-01,48,1935-01,aurora,crisis,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,dictatorship,0.118,0.33333333333333337,float,-1.197891222392533,<1,-1.2866513282072445,,,41.0,10,,,0,0.0,False
1932-01,24,1934-01,aurora,inflation_direction,0,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.245,1.3333333333333335,float,-0.9434245141803799,<1,0.2544667082121532,,,42.0,68,,,0,0.0,False
1932-01,24,1934-01,aurora,inflation_magnitude,0,3.5282612777322226,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.245,1.3333333333333335,float,-0.9434245141803799,<1,0.2544667082121532,,,42.0,68,,,0,0.0,False
1932-01,24,1934-01,aurora,crisis,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.245,1.3333333333333335,float,-0.9434245141803799,<1,0.2544667082121532,,,42.0,68,,,0,0.0,False
1932-01,12,1933-01,aurora,inflation_direction,0,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.245,1.3333333333333335,float,-0.9434245141803799,<1,0.2544667082121532,,,42.0,68,,,0,0.0,False
1932-01,12,1933-01,aurora,inflation_magnitude,1,0.44297620302935026,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.245,1.3333333333333335,float,-0.9434245141803799,<1,0.2544667082121532,,,42.0,68,,,0,0.0,False
1932-01,12,1933-01,aurora,crisis,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.245,1.3333333333333335,float,-0.9434245141803799,<1,0.2544667082121532,,,42.0,68,,,0,0.0,False
1933-01,12,1934-01,aurora,inflation_direction,0,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.29,2.3333333333333335,float,1.0037422901058246,1-3,1.9471668042862045,,,43.0,56,,,0,0.0,False
1933-01,12,1934-01,aurora,inflation_magnitude,0,3.1983779020283922,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.29,2.3333333333333335,float,1.0037422901058246,1-3,1.9471668042862045,,,43.0,56,,,0,0.0,False
1933-01,12,1934-01,aurora,crisis,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.29,2.3333333333333335,float,1.0037422901058246,1-3,1.9471668042862045,,,43.0,56,,,0,0.0,False
1932-01,48,1936-01,aurora,inflation_direction,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.245,1.3333333333333335,float,-0.9434245141803799,<1,0.2544667082121532,,,42.0,68,,,0,0.0,False
1932-01,48,1936-01,aurora,inflation_magnitude,1,1.2656700453145853,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.245,1.3333333333333335,float,-0.9434245141803799,<1,0.2544667082121532,,,42.0,68,,,0,0.0,False
1932-01,48,1936-01,aurora,crisis,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.245,1.3333333333333335,float,-0.9434245141803799,<1,0.2544667082121532,,,42.0,68,,,0,0.0,False
1933-01,24,1935-01,aurora,inflation_direction,0,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.29,2.3333333333333335,float,1.0037422901058246,1-3,1.9471668042862045,,,43.0,56,,,0,0.0,False
1933-01,24,1935-01,aurora,inflation_magnitude,0,1.4142688875495548,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.29,2.3333333333333335,float,1.0037422901058246,1-3,1.9471668042862045,,,43.0,56,,,0,0.0,False
1933-01,24,1935-01,aurora,crisis,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.29,2.3333333333333335,float,1.0037422901058246,1-3,1.9471668042862045,,,43.0,56,,,0,0.0,False
1933-01,48,1937-01,aurora,inflation_direction,0,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.29,2.3333333333333335,float,1.0037422901058246,1-3,1.9471668042862045,,,43.0,56,,,0,0.0,False
1933-01,48,1937-01,aurora,inflation_magnitude,0,2.050727907147723,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.29,2.3333333333333335,float,1.0037422901058246,1-3,1.9471668042862045,,,43.0,56,,,0,0.0,False
1933-01,48,1937-01,aurora,crisis,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.29,2.3333333333333335,float,1.0037422901058246,1-3,1.9471668042862045,,,43.0,56,,,0,0.0,False
1934-01,12,1935-01,aurora,inflation_direction,0,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.28,3.3333333333333335,float,-0.9937674265431129,<1,-1.9975097166489375,,,44.0,44,,,0,0.0,False
1934-01,12,1935-01,aurora,inflation_magnitude,1,1.0843855118457244,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.28,3.3333333333333335,float,-0.9937674265431129,<1,-1.9975097166489375,,,44.0,44,,,0,0.0,False
1934-01,12,1935-01,aurora,crisis,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.28,3.3333333333333335,float,-0.9937674265431129,<1,-1.9975097166489375,,,44.0,44,,,0,0.0,False
1934-01,24,1936-01,aurora,inflation_direction,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.28,3.3333333333333335,float,-0.9937674265431129,<1,-1.9975097166489375,,,44.0,44,,,0,0.0,False
1934-01,24,1936-01,aurora,inflation_magnitude,1,1.1146701921417874,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.28,3.3333333333333335,float,-0.9937674265431129,<1,-1.9975097166489375,,,44.0,44,,,0,0.0,False
1934-01,24,1936-01,aurora,crisis,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.28,3.3333333333333335,float,-0.9937674265431129,<1,-1.9975097166489375,,,44.0,44,,,0,0.0,False
1935-01,12,1936-01,aurora,inflation_direction,0,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.28,4.333333333333333,float,0.5387569751968524,<1,1.5325244017399653,,,45.0,32,,,0,0.0,False
1935-01,12,1936-01,aurora,inflation_magnitude,0,0.7847868164379569,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.28,4.333333333333333,float,0.5387569751968524,<1,1.5325244017399653,,,45.0,32,,,0,0.0,False
1935-01,12,1936-01,aurora,crisis,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.28,4.333333333333333,float,0.5387569751968524,<1,1.5325244017399653,,,45.0,32,,,0,0.0,False
1934-01,48,1938-01,aurora,inflation_direction,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.28,3.3333333333333335,float,-0.9937674265431129,<1,-1.9975097166489375,,,44.0,44,,,0,0.0,False
1934-01,48,1938-01,aurora,inflation_magnitude,0,2.4411599299177134,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.28,3.3333333333333335,float,-0.9937674265431129,<1,-1.9975097166489375,,,44.0,44,,,0,0.0,False
1934-01,48,1938-01,aurora,crisis,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.28,3.3333333333333335,float,-0.9937674265431129,<1,-1.9975097166489375,,,44.0,44,,,0,0.0,False
1935-01,24,1937-01,aurora,inflation_direction,0,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.28,4.333333333333333,float,0.5387569751968524,<1,1.5325244017399653,,,45.0,32,,,0,0.0,False
1935-01,24,1937-01,aurora,inflation_magnitude,0,1.8997280539749248,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.28,4.333333333333333,float,0.5387569751968524,<1,1.5325244017399653,,,45.0,32,,,0,0.0,False
1935-01,24,1937-01,aurora,crisis,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.28,4.333333333333333,float,0.5387569751968524,<1,1.5325244017399653,,,45.0,32,,,0,0.0,False
1935-01,48,1939-01,aurora,inflation_direction,0,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.28,4.333333333333333,float,0.5387569751968524,<1,1.5325244017399653,,,45.0,32,,,0,0.0,False
1935-01,48,1939-01,aurora,inflation_magnitude,0,2.175592332157574,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.28,4.333333333333333,float,0.5387569751968524,<1,1.5325244017399653,,,45.0,32,,,0,0.0,False
1935-01,48,1939-01,aurora,crisis,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.28,4.333333333333333,float,0.5387569751968524,<1,1.5325244017399653,,,45.0,32,,,0,0.0,False
1936-01,12,1937-01,aurora,inflation_direction,0,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.28,5.333333333333333,float,0.7559490112581502,<1,0.21719203606129778,,,46.0,20,,,0,0.0,False
1936-01,12,1937-01,aurora,inflation_magnitude,0,1.5698446782710944,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.28,5.333333333333333,float,0.7559490112581502,<1,0.21719203606129778,,,46.0,20,,,0,0.0,False
1936-01,12,1937-01,aurora,crisis,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.28,5.333333333333333,float,0.7559490112581502,<1,0.21719203606129778,,,46.0,20,,,0,0.0,False
1936-01,24,1938-01,aurora,inflation_direction,0,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.28,5.333333333333333,float,0.7559490112581502,<1,0.21719203606129778,,,46.0,20,,,0,0.0,False
1936-01,24,1938-01,aurora,inflation_magnitude,0,2.2901600767449155,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.28,5.333333333333333,float,0.7559490112581502,<1,0.21719203606129778,,,46.0,20,,,0,0.0,False
1936-01,24,1938-01,aurora,crisis,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.28,5.333333333333333,float,0.7559490112581502,<1,0.21719203606129778,,,46.0,20,,,0,0.0,False
1936-01,48,1940-01,aurora,inflation_direction,0,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.28,5.333333333333333,float,0.7559490112581502,<1,0.21719203606129778,,,46.0,20,,,0,0.0,False
1936-01,48,1940-01,aurora,inflation_magnitude,0,2.0471400410525975,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.28,5.333333333333333,float,0.7559490112581502,<1,0.21719203606129778,,,46.0,20,,,0,0.0,False
1936-01,48,1940-01,aurora,crisis,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.28,5.333333333333333,float,0.7559490112581502,<1,0.21719203606129778,,,46.0,20,,,0,0.0,False
1937-01,12,1938-01,aurora,inflation_direction,0,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.282,6.333333333333333,float,0.18682665508300556,<1,-0.5691223561751446,,,47.0,8,,,0,0.0,False
1937-01,12,1938-01,aurora,inflation_magnitude,0,1.960276701041085,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.282,6.333333333333333,float,0.18682665508300556,<1,-0.5691223561751446,,,47.0,8,,,0,0.0,False
1937-01,12,1938-01,aurora,crisis,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.282,6.333333333333333,float,0.18682665508300556,<1,-0.5691223561751446,,,47.0,8,,,0,0.0,False
1937-01,24,1939-01,aurora,inflation_direction,0,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.282,6.333333333333333,float,0.18682665508300556,<1,-0.5691223561751446,,,47.0,8,,,0,0.0,False
1937-01,24,1939-01,aurora,inflation_magnitude,0,2.0245924789847756,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.282,6.333333333333333,float,0.18682665508300556,<1,-0.5691223561751446,,,47.0,8,,,0,0.0,False
1937-01,24,1939-01,aurora,crisis,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.282,6.333333333333333,float,0.18682665508300556,<1,-0.5691223561751446,,,47.0,8,,,0,0.0,False
1937-01,48,1941-01,aurora,inflation_direction,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.282,6.333333333333333,float,0.18682665508300556,<1,-0.5691223561751446,,,47.0,8,,,0,0.0,False
1937-01,48,1941-01,aurora,inflation_magnitude,0,1.1722021865233292,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.282,6.333333333333333,float,0.18682665508300556,<1,-0.5691223561751446,,,47.0,8,,,0,0.0,False
1937-01,48,1941-01,aurora,crisis,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.282,6.333333333333333,float,0.18682665508300556,<1,-0.5691223561751446,,,47.0,8,,,0,0.0,False
1938-01,12,1939-01,aurora,inflation_direction,0,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.284,7.333333333333333,float,-0.09621438370900348,<1,-0.28304103879200904,,,48.0,97,,,0,0.0,False
1938-01,12,1939-01,aurora,inflation_magnitude,0,1.6947091032809454,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.284,7.333333333333333,float,-0.09621438370900348,<1,-0.28304103879200904,,,48.0,97,,,0,0.0,False
1938-01,12,1939-01,aurora,crisis,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.284,7.333333333333333,float,-0.09621438370900348,<1,-0.28304103879200904,,,48.0,97,,,0,0.0,False
1938-01,24,1940-01,aurora,inflation_direction,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.284,7.333333333333333,float,-0.09621438370900348,<1,-0.28304103879200904,,,48.0,97,,,0,0.0,False
1938-01,24,1940-01,aurora,inflation_magnitude,0,1.8961401878797994,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.284,7.333333333333333,float,-0.09621438370900348,<1,-0.28304103879200904,,,48.0,97,,,0,0.0,False
1938-01,24,1940-01,aurora,crisis,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.284,7.333333333333333,float,-0.09621438370900348,<1,-0.28304103879200904,,,48.0,97,,,0,0.0,False
1938-01,48,1942-01,aurora,inflation_direction,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.284,7.333333333333333,float,-0.09621438370900348,<1,-0.28304103879200904,,,48.0,97,,,0,0.0,False
1938-01,48,1942-01,aurora,inflation_magnitude,0,2.13010184939569,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.284,7.333333333333333,float,-0.09621438370900348,<1,-0.28304103879200904,,,48.0,97,,,0,0.0,False
1938-01,48,1942-01,aurora,crisis,1,,15,0.0,annual_interpolated,False,,0,0,20,False,False,restricted_democracy,0.284,7.333333333333333,float,-0.09621438370900348,<1,-0.28304103879200904,,,48.0,97,,,0,0.0,False
