date,value,unit,source_id
1915-01-01,7.5,"% variacion anual (CPI, Clio Infra, compilacion academica; ver clio-infra.eu)",forexcenturies_clio_cpi
1916-01-01,7.0697674,"% variacion anual (CPI, Clio Infra, compilacion academica; ver clio-infra.eu)",forexcenturies_clio_cpi
1917-01-01,17.202433,"% variacion anual (CPI, Clio Infra, compilacion academica; ver clio-infra.eu)",forexcenturies_clio_cpi
1918-01-01,26.389918,"% variacion anual (CPI, Clio Infra, compilacion academica; ver clio-infra.eu)",forexcenturies_clio_cpi
1919-01-01,-5.98240469,"% variacion anual (CPI, Clio Infra, compilacion academica; ver clio-infra.eu)",forexcenturies_clio_cpi
1920-01-01,17.0929507,"% variacion anual (CPI, Clio Infra, compilacion academica; ver clio-infra.eu)",forexcenturies_clio_cpi
1921-01-01,-11.3478956,"% variacion anual (CPI, Clio Infra, compilacion academica; ver clio-infra.eu)",forexcenturies_clio_cpi
1922-01-01,-15.625,"% variacion anual (CPI, Clio Infra, compilacion academica; ver clio-infra.eu)",forexcenturies_clio_cpi
1923-01-01,-1.923077,"% variacion anual (CPI, Clio Infra, compilacion academica; ver clio-infra.eu)",forexcenturies_clio_cpi
1924-01-01,1.9607843,"% variacion anual (CPI, Clio Infra, compilacion academica; ver clio-infra.eu)",forexcenturies_clio_cpi
1925-01-01,-2.9202279,"% variacion anual (CPI, Clio Infra, compilacion academica; ver clio-infra.eu)",forexcenturies_clio_cpi
1926-01-01,-3.0080704,"% variacion anual (CPI, Clio Infra, compilacion academica; ver clio-infra.eu)",forexcenturies_clio_cpi
1927-01-01,-1.0590015,"% variacion anual (CPI, Clio Infra, compilacion academica; ver clio-infra.eu)",forexcenturies_clio_cpi
1928-01-01,-0.5351682,"% variacion anual (CPI, Clio Infra, compilacion academica; ver clio-infra.eu)",forexcenturies_clio_cpi
1929-01-01,0.5380477,"% variacion anual (CPI, Clio Infra, compilacion academica; ver clio-infra.eu)",forexcenturies_clio_cpi
1930-01-01,1.0703364,"% variacion anual (CPI, Clio Infra, compilacion academica; ver clio-infra.eu)",forexcenturies_clio_cpi
