month,date,congress_support,consumer_confidence,crime_perception,exchange_rate,fiscal_balance,gdp,gdp_growth,government_approval,inequality,inflation,inflation_lag1,institutional_confidence,interest_rate,political_stability,poverty,protest_level,public_debt,real_wage,reserves,social_tension,unemployment,regime_mode,shocks_active,events
1,1998-01,64.42612544202275,53.26456956857084,50.03306937999065,100.0,-1.8419199117171792,100.15062807439152,2.749633929788442,50.52170170176891,41.93468813269504,0.4306370945527043,0.6285846442316556,58.64739281268347,8.044657973995356,87.66663368278161,29.855039502652794,1.6883474720760976,35.43956870113598,99.84396422838624,25583.684657983194,38.11481487050865,8.091128987673473,democracy,,
2,1998-02,49.99355282126923,52.940564265550805,49.80040471729312,100.0,-3.85194791588622,100.1382035411821,1.8801131639713018,54.137697768830044,41.86744075350818,0.05639344965495979,0.4306370945527043,56.98256648425827,13.543015730779867,86.0083120947662,29.679070017767078,0.0,35.75496814162748,100.60458121452884,23932.72468747885,34.74633494681037,8.474881199338453,democracy,,agreement_honored:gov_cordoba:restore_transfers
3,1998-03,50.8901797032592,51.75887590014244,49.41756645596371,100.0,-3.689833661906535,100.1840255925342,1.4812261536144995,60.744750138016215,41.79744765604212,-0.12403669403228545,0.05639344965495979,57.27980650192193,11.167645134632451,83.94461025077017,29.474363871747197,0.0,36.06826787202263,101.28282973812225,22315.07251526085,32.23745821698951,8.751207298109403,democracy,,agreement_honored:biz_agro:tax_exemption
4,1998-04,53.16030989545063,51.40876047852654,48.94799915356982,100.0,-2.0346679729050385,100.36403296066042,1.690125105147503,67.21636082425469,41.72699581540542,-0.07570263716210385,-0.12403669403228545,57.555251307568874,6.676721395859517,82.90701004767735,29.269302533120243,0.0,36.18666957182515,101.44347451425648,20766.185373432392,30.275166140087745,8.784600874446577,democracy,,
5,1998-05,67.13856831736192,50.35455686215749,48.46012077297,100.0,-3.2147858635667097,100.43090547566366,1.4238364160247907,72.25610220110492,41.656708426223936,-0.2324988786012889,-0.07570263716210385,57.81777999180528,4.5115596716125745,82.70890863303167,29.087342174268308,0.0,36.47252403081145,101.47066800397005,19171.99377020253,28.83826050199663,9.021210198921695,democracy,,
6,1998-06,55.751119837680555,47.77856161216071,48.00956424141636,105.15844095602395,-4.855062399244166,100.36501637407521,0.7613528217164928,76.2015607513833,41.58664762625189,-0.2951811947030762,-0.2324988786012889,58.074580549049905,5.091568354054754,84.14542407275297,28.936559955428844,0.0,37.89557769883104,101.5581785201141,17625.172419866714,27.917146267927386,9.493945158206602,democracy,international_crisis,agreement_honored:gov_cordoba:restore_transfers|fx_regime_exit|banking_crisis
7,1998-07,65.69777828283713,48.87806351090073,65.24600964018168,104.33473805475413,4.276344028666694,101.11632135271223,3.34157536935207,78.72982944202514,41.19934914092961,-0.07772605220090442,-0.2951811947030762,51.477997176979486,3.2100134567845333,82.62287037932177,42.70220367017154,7.922295314598774,37.12184970677403,101.62378308012434,16130.823031638545,55.39658036429266,9.196284904298635,democracy,growth_surprise|international_crisis,agreement_honored:biz_agro:tax_exemption|fx_vector_switch:float
8,1998-08,65.8081373932527,45.89495418385334,80.30953789915014,103.94617486790632,-0.700563508750564,101.45296544132573,3.5598337847047214,78.38086191352924,40.812213224808886,-0.0522068769163467,-0.07772605220090442,52.374728460693994,2.457825663563086,80.92738969095942,50.59925794330621,20.823241438516817,36.997206661794,101.59553128320172,14585.900665541347,66.73928161755127,9.10353228407632,democracy,,agreement_honored:gov_cordoba:restore_transfers
9,1998-09,56.0386353814744,43.06527874542638,93.37053185598901,103.53813766855473,-3.886787565272597,101.54674188800315,2.826340887708352,76.56596780728971,40.42067492652383,-0.06303241972386223,-0.0522068769163467,53.23924952005804,5.067287373589147,78.97982424026065,55.075752944470764,34.16539487978897,37.225952316356384,101.66097559877905,13183.919294621577,77.24740387295533,9.127282138394369,democracy,trade_partner_collapse,agreement_honored:biz_agro:tax_exemption|agreement_honored:gov_cordoba:restore_transfers
10,1998-10,53.81964960176068,41.140055050284495,100.0,103.06503538945181,-2.2572622256100114,101.81758447373029,2.9528317102512913,72.37563302662738,40.0246868112025,-0.026927642043906394,-0.06303241972386223,54.07125750929424,5.37351747700384,71.71493419772054,57.464030566992115,71.330631676667,37.23473228003364,101.72243415835955,11785.089807871684,86.37686523871272,9.067731993846657,democracy,trade_partner_collapse,agreement_honored:biz_agro:tax_exemption
11,1998-11,51.765657389264966,39.562472685582705,100.0,102.60454462663957,-2.9565566034081714,102.00771449733664,2.7461790606406855,70.20194061489552,39.628216876797545,-0.028825160471797704,-0.026927642043906394,54.846832564937834,5.243610963313653,69.58723428751391,58.633886282190424,65.31016777663251,37.3337661525363,101.77348394885024,10359.265131065047,97.11492945327964,9.047684398651228,democracy,trade_partner_collapse,agreement_honored:biz_agro:tax_exemption
12,1998-12,64.84839493590721,35.531849311410156,100.0,102.1148709245787,-13.615199940451598,101.37593717018906,-0.23290478475609167,63.64494720791398,39.230989737007604,-0.2324112681859368,-0.028825160471797704,55.59146488253332,5.676868295473123,67.26598875496235,59.628399246106746,70.96513139965515,38.65388752108843,101.95283247625517,9074.467440284841,100.0,9.910709550571667,democracy,epidemic,
13,1999-01,51.812389748470025,32.18410238357881,100.0,101.53498884023053,-7.946415383466014,101.2309820226402,-0.6737601897864793,59.953047324892935,38.83249817414444,-0.18816027555953244,-0.2324112681859368,56.305090303826965,5.654098074338427,65.10546636985198,60.04804225418048,75.37246796481382,39.297972385069166,102.10536002916503,7908.092933296974,100.0,10.02558893632886,democracy,epidemic,agreement_honored:gov_cordoba:restore_transfers
14,1999-02,52.596742175822,31.273229299448687,100.0,101.23561135224863,-2.206571164399062,101.63021987214948,0.9793518946395099,59.12331338306336,38.42985480571272,-0.09766360292319701,-0.18816027555953244,56.989298785050394,3.2110647817687585,62.968596971342926,59.970514152605354,76.98332440360896,39.2881233350918,102.12461795562685,6705.944611629893,100.0,9.882545692668772,democracy,,
15,1999-03,51.02981890590234,29.472779333218714,100.0,101.23628630600886,-8.359940707389534,101.36397773619163,-0.2440802226774197,52.79536870589385,38.02653346839052,-0.2211781891444721,-0.09766360292319701,57.644997872416596,3.7420766932856107,60.909132541802634,59.78927623119241,97.50742272912193,40.13128806746854,102.21864818687229,5582.689366999238,100.0,10.05466509734982,democracy,,agreement_honored:biz_agro:tax_exemption
16,1999-04,63.76647768795508,29.666418725191466,100.0,101.26682537355619,-0.9043980776164855,101.79109403098248,1.3817256838310579,52.03240187940039,37.62235827925282,-0.08661398067353708,-0.2211781891444721,58.2733212261491,4.828036764921636,58.90884817691537,59.33972964927734,84.58169600655185,40.060986481073,102.29570407640567,4411.8972147196055,100.0,9.898103155944952,democracy,,
17,1999-05,63.44815902016315,29.727012274189498,100.0,101.67108824229128,-4.520582412257299,101.88277720674783,1.2930708831755238,49.48223547798841,37.217967076604666,-0.127797081131626,-0.08661398067353708,58.875286778949416,3.3458617302663347,57.21614022553873,58.83502183389799,80.02806982538101,40.507180018752834,102.32010813114151,3234.261890712724,100.0,9.902805154001866,democracy,,agreement_honored:gov_cordoba:restore_transfers
