month,date,congress_support,consumer_confidence,crime_perception,exchange_rate,fiscal_balance,gdp,gdp_growth,government_approval,inequality,inflation,inflation_lag1,institutional_confidence,interest_rate,political_stability,poverty,protest_level,public_debt,real_wage,reserves,social_tension,unemployment,regime_mode,shocks_active,events
1,1998-01,64.70286080071529,50.47243608747319,49.67958123262724,100.0,-5.475222608035212,99.8543871562071,1.6828295093214285,55.15423237446241,41.934240667909606,-0.013580106241595058,0.6285846442316556,63.64739281268347,8.044657973995356,88.53800368844286,29.86229258295335,0.0,35.92592092147635,100.17136639908423,25200.39521303938,33.35767389048479,8.624214143256516,democracy,drought,
2,1998-02,53.01899208180106,47.368248659427046,49.2628259952989,100.0,-6.3624288921819705,99.64353392684485,0.42656885685937884,59.77285429707055,41.86545390081017,-0.5303043995773333,-0.013580106241595058,63.862126709116204,13.543015730779867,87.74060776599288,29.67699325872699,0.0,36.627243127200146,101.40785151676867,23254.9987974597,31.055686978951403,9.361574314936934,democracy,drought,agreement_honored:gov_cordoba:restore_transfers
3,1998-03,53.429043275219605,43.662251689974816,48.81985670390404,100.0,-5.824320899383176,99.52572651419553,-0.12426891230631792,65.10738829889841,41.794371076770794,-0.7908468265807335,-0.5303043995773333,64.0668871016246,5.837038725100859,86.44885001575028,29.485562037431972,0.0,37.30073986853585,102.03817423462253,21385.927526974094,29.489337333883974,9.926335210906734,democracy,,agreement_honored:biz_agro:tax_exemption
4,1998-04,54.72782800240666,42.80183917143746,48.36132643918446,100.0,-2.077696143295768,99.71462012409317,0.6034468718872701,71.12470514601762,41.7239881060101,-0.5570679978146325,-0.7908468265807335,64.257714301799,0.0,85.92448807366887,29.321813157999596,0.0,37.50698198271503,101.81260958577128,19943.66285150763,28.262916033812274,9.932602945781412,democracy,,agreement_honored:biz_agro:tax_exemption
5,1998-05,56.66135173050413,41.08470406433146,47.94891807322113,100.0,-5.052596400806738,99.6783336434993,0.2916695026622297,75.23639907737034,41.65529055487144,-0.8166809058009574,-0.5570679978146325,64.44121198185839,0.0,85.93428272739334,29.223641319174913,0.0,38.09483677787496,101.40516330658441,18474.075348883838,27.525712910069032,10.345772218609135,democracy,,
6,1998-06,55.63116053581602,39.91498474556085,47.58906879448648,99.49274783135567,-3.8189903323927736,99.73304324243686,0.4023563545490269,79.58998349113732,41.587095108105714,-0.81682282293068,-0.8166809058009574,64.62193991163622,0.0,86.44963639717697,29.148878691040945,0.0,38.4511424010156,101.32555827331382,17604.914240692033,27.059676103620856,10.59135142923697,democracy,,fx_regime_exit|banking_crisis
7,1998-07,57.211220666746925,36.8576673490242,64.99119434768173,98.0043262692612,-1.8096905554604632,99.96597713835051,1.1333413063643447,79.52808980019708,41.204587098829485,-0.7412682769688947,-0.81682282293068,57.8586647716341,0.0,84.8993985453623,43.65468036078415,7.30478023666261,38.3670410337911,101.66361922911638,16511.916822279596,55.065817093681765,10.509889187894023,democracy,,fx_vector_switch:float
8,1998-08,55.51659936605827,34.75992860238259,80.25095187327138,96.76558220763447,-3.0914179124840633,100.09245413311035,1.2519939144939114,78.30171461009031,40.819203583758004,-0.7264628398637094,-0.7412682769688947,58.59309265296683,0.0,83.06416152458434,52.014612402841884,20.786624247972405,38.473004639990044,101.97838765091127,15334.511662901998,66.89731076168508,10.48141406472303,democracy,,
9,1998-09,56.991073233681256,32.075143435982795,93.53346033311541,95.53272320825246,-7.629282127508653,99.84206562984859,-0.01188243164565883,72.82602211606458,40.43043387344819,-0.807192725792203,-0.7264628398637094,59.29905702147339,0.0,80.88844001514032,56.82817717261027,54.910136871131805,39.11521074083196,102.3695186944005,14104.58884215754,77.98603399811063,10.63252405175318,democracy,,
10,1998-10,55.546192329994106,31.47927135414126,100.0,94.165469222701,0.09104096954453822,100.2353031059697,1.440698207379698,71.92536357462195,40.03838695034191,-0.6832224807922356,-0.807192725792203,59.97574117944387,0.0,78.46803378004006,59.33929002369136,54.733043593382185,38.80728064099224,102.71431732031033,12889.117043901242,90.0840162789535,10.47424203630885,democracy,,
