month,date,congress_support,consumer_confidence,crime_perception,exchange_rate,fiscal_balance,gdp,gdp_growth,government_approval,inequality,inflation,inflation_lag1,institutional_confidence,interest_rate,political_stability,poverty,protest_level,public_debt,real_wage,reserves,social_tension,unemployment,regime_mode,shocks_active,events
1,2023-12,47.14973996737784,0.0,47.9972544132835,102.72334513092683,-2.776678967448382,100.31092063606187,-1.4987751311903108,3.856229590826199,43.4319096711677,24.840158858519143,25.46567498423684,38.96377919886977,159.72828212298887,83.74580498083667,36.935498261262566,3.5584756042982235,51.51685889601849,87.93331510417462,22985.39822841362,50.102080909452404,7.6711847406687665,democracy,,
2,2024-01,50.37703637942596,0.0,46.62688642496146,105.52085634887509,-7.806920811751716,99.93379529504362,-2.374947494626591,0.8915466973065872,44.883429418020135,25.33475622556917,24.840158858519143,21.47828035432879,300.0,80.84601491131481,33.75611989482889,20.08202213704279,46.53677219211434,87.66678318364933,22627.220548784244,62.074549220234125,7.7977002797520205,democracy,commodity_boom,
3,2024-02,45.70417472612052,0.0,46.03015777646845,108.39455345236446,-0.10047299096497242,100.31125317948417,-0.2741086308359775,0.0,46.37796681001564,26.279761777040047,25.33475622556917,0.0,300.0,77.62062905623193,31.814849593872612,36.34920498166718,40.88817387989177,86.30275490486231,18709.731266974497,76.21687014401053,7.751968905447437,democracy,commodity_boom|sovereign_default,agreement_broken:gov_buenos_aires:restore_transfers:government|hyperinflation
