month,date,congress_support,consumer_confidence,crime_perception,exchange_rate,fiscal_balance,gdp,gdp_growth,government_approval,inequality,inflation,inflation_lag1,institutional_confidence,interest_rate,political_stability,poverty,protest_level,public_debt,real_wage,reserves,social_tension,unemployment,regime_mode,shocks_active,events
1,2015-12,31.267182150369848,44.774466171282825,46.977026528618346,102.72334513092683,-1.8317843977080281,100.3268137077095,2.1823927817184274,36.862664458070846,42.59386095480319,3.410066566194546,3.284400000000365,53.67668878717117,28.53522081599817,86.75613923708468,29.306608696909628,3.734235118385696,40.346412792045236,98.45122734421568,25379.066723846354,50.48201912943546,9.23703951327294,democracy,,
2,2016-01,33.233456289099884,40.37654742025928,44.733919107567694,105.52085634887509,-3.715993015377793,100.41338228322765,1.8397850644619027,31.75163108880973,43.19288704828121,3.4924298391399384,3.410066566194546,49.488959162552604,45.41280000000438,84.49204719654328,27.318954234398717,3.686997591802738,40.466116291704154,98.12119102298881,25785.09327217096,57.61644683774448,9.229481926907459,democracy,,
3,2016-02,31.870521631309646,37.23259627080549,43.02643573630157,108.39455345236446,-3.2585531067107385,100.55889506420753,1.8137171336462377,29.43316170677087,43.79807799264396,3.609188078042106,3.4924298391399384,47.34024799817422,46.92079879433455,82.26052590667345,25.997746754529533,7.007852277879097,40.49978830552734,97.82464046378948,26128.99714503031,61.67862331257089,9.208857710126189,democracy,,
4,2016-03,29.59442103823903,35.28775928923608,41.75640011358023,111.34651124599931,-3.840385959998691,100.74490062990424,1.9423167827792733,26.334308114148072,44.40725455162488,3.672207893009499,3.609188078042106,45.69632281725872,47.909158069679265,80.02245488439209,25.166621929103627,11.425471433589218,40.55276358957383,97.56479015159827,26826.60480995567,64.86444365841882,9.179600818830727,democracy,,agreement_broken:gov_cordoba:restore_transfers:government
5,2016-04,31.46453251296372,33.673750704385526,40.84447897118958,114.37886103847411,-3.5618436787329224,100.89009544740351,1.8825907414162828,22.850316007868173,45.020453969000705,3.7417665757091463,3.672207893009499,44.08035219256243,49.310256936505276,77.76952652153706,24.697577270960053,15.907185924676725,40.58463972293722,97.33527352117905,27187.83674561107,67.44205916772263,9.160108028560714,democracy,,
6,2016-05,30.314194866531906,30.957142702407502,40.34294483244323,117.49379218137496,-4.920541550403186,100.86200529657626,1.2177344861467236,18.888257205638823,45.635628529470516,3.7503416663478397,3.7417665757091463,41.913858851496634,50.066494716113986,75.51949466214343,24.50336736345013,22.003621876457576,40.797583138525184,97.08894052609637,26487.14582642754,71.7850610518499,9.179737742603201,democracy,international_crisis,
7,2016-06,28.341560502538975,28.753902395919308,40.15698876821504,120.69355364988772,-4.2125791351502695,100.92633363543368,1.0828240919770016,14.033983853919123,46.25570452536024,3.8434998757070313,3.7503416663478397,40.25743007512966,50.901198908509755,73.23046485116141,24.5090064515153,28.49183198904918,40.89411325537011,96.85640758971567,26131.909762707037,75.58247646582781,9.178346698644587,democracy,international_crisis,agreement_broken:gov_cordoba:restore_transfers:government
8,2016-07,27.07934508246246,27.01576414114422,40.21314214973826,123.98045566655449,-4.206736147328653,100.99218949506168,0.9937268244273554,8.742429820663869,46.878474396872306,3.871747789640477,3.8434998757070313,38.64559368585061,51.00409999617408,70.89348358767984,24.664769034792187,34.882987436500954,40.98317607196578,96.60597633588701,25623.374641124843,78.94600555531942,9.17665033619794,democracy,,agreement_broken:gov_cordoba:restore_transfers:actor|agreement_broken:gov_cordoba:restore_transfers:actor
9,2016-08,25.378348638397835,25.271217471062318,40.4538624528044,127.3568713692505,-4.585325314027331,101.01041767410439,0.7606500704140357,4.169914203118551,47.5033969538728,3.8939298452141204,3.871747789640477,37.08027546331028,52.121998508484374,68.51921910881403,24.929679950088012,40.959808658375565,41.11801802401058,96.40479463875319,25888.225352446763,81.96166477229315,9.185622912713573,democracy,,
10,2016-09,34.02563612798351,23.932917233612805,40.83321435657053,130.82523852458573,-4.354425272102548,101.05941078596948,0.7075325101660922,2.224361125117676,48.13126834129817,3.9378881287971,3.8939298452141204,35.05568532588971,52.460973475685726,66.13582089502584,25.275068411516127,46.617262529722616,41.21124530821972,96.20063845423915,26059.122680067485,84.6932194837472,9.18756162534815,democracy,,
11,2016-10,24.256336142586857,22.572503007388782,41.31643836116764,134.38806128796844,-4.6761463296310835,101.06810365236251,0.5262536704450309,0.7091669301389221,48.7611820997873,3.9544104403221794,3.9378881287971,33.101296974702215,52.727158142569444,63.90280155453224,25.682543558472183,51.778677056000646,41.343710613128465,95.98585595624873,26169.157529907196,87.18985731781629,9.198454630468518,democracy,,
12,2016-11,25.98606456489923,16.484477898272182,41.88694773671356,138.04791201160128,-9.527987462842315,100.45804609907573,-1.7339113200635152,0.0,49.39118335632626,3.887223770775581,3.9544104403221794,23.78362430522102,53.2546575455652,61.45276313638635,26.164895317638116,56.50566100580153,42.146669184136755,95.62890883130757,25645.183049383013,89.50051091991494,9.347094967427916,democracy,banking_crisis,
13,2016-12,33.437692726050386,9.577394895938177,42.53545159441272,141.80743310171536,-8.221854510067,99.97398995791256,-2.903153592130006,0.0,50.037422326045615,4.2220913253165815,3.887223770775581,12.39737745253383,53.45292528386615,58.99651938864147,26.71875622569753,60.99295606228487,42.71907125164513,95.01090928986564,25471.24140877251,91.84363783611043,9.465458308427438,democracy,sovereign_default,
14,2017-01,37.142528379751816,7.625617735399905,43.245182816384606,145.66933892638323,-3.021521776630631,100.07858741077375,-1.653383769676286,0.0,50.696566294064716,4.456736843234525,4.2220913253165815,11.125627321949718,52.64668524930697,56.77099593635432,27.31574287165088,65.33917224128116,42.55592562718391,94.34068748067008,25345.393486645244,94.20350260393221,9.449405076456785,democracy,sovereign_default,
