month,date,congress_support,consumer_confidence,crime_perception,exchange_rate,fiscal_balance,gdp,gdp_growth,government_approval,inequality,inflation,inflation_lag1,institutional_confidence,interest_rate,political_stability,poverty,protest_level,public_debt,real_wage,reserves,social_tension,unemployment,regime_mode,shocks_active,events
1,2015-12,31.917505682132795,44.80256721264753,46.713635073847264,102.72334513092683,-1.5878989372547858,100.3576518484592,2.2976617062588645,43.04530669017391,42.59398969894224,3.4152563393147233,3.284400000000365,58.672841183988126,28.53522081599817,86.97427980671839,29.305116995302864,0.0,40.31256034594415,98.45907577587536,25696.79276169782,45.48119488169929,9.23009046988597,democracy,,
2,2016-01,36.99569270465137,40.55300915021994,44.30580617989659,105.52085634887509,-3.598874863012934,100.45869180192742,1.9728244917566498,39.86639590838132,43.19314705639645,3.4979167354226846,3.4152563393147233,56.31299864808916,45.41280000000438,84.96367874483536,27.315919750167737,0.0,40.415755128415185,98.1299415358495,26263.243676646227,53.348584455250204,9.21942225384356,democracy,,
3,2016-02,32.641898963862126,37.620297440178625,42.51229343513878,108.39455345236446,-3.1111462828679994,100.62237925722017,1.9728468197596605,37.488377884766024,43.7982457743683,3.6106745565019778,3.4979167354226846,53.94313975579206,46.98307607177668,82.99817577845685,25.992220031176625,1.981982441785499,40.42985341804288,97.84492334459638,26556.070837009393,58.19814323132809,9.194928161849681,democracy,,
4,2016-03,30.169480060259378,35.40963467347869,41.20567792001596,111.34651124599931,-4.147014688723106,100.76863414933729,1.908457137750828,34.15915900273019,44.40685002907056,3.6603514081539466,3.6106745565019778,52.09685188892307,47.975000825072215,80.95896955660707,25.160322066161644,6.097912529274416,40.52725794527186,97.58622777586866,26908.93234661959,61.94306383946593,9.17486563898406,democracy,,agreement_broken:gov_mendoza:restore_transfers:government
5,2016-04,33.816209751558965,33.755344348056596,40.2875697563243,114.37886103847411,-3.4733792433172366,100.92483015080626,1.8987183933569782,30.932459518859236,45.02024600620044,3.7508747987345448,3.6603514081539466,50.231018186104336,49.32809467802373,78.88743179001285,24.69049417523408,10.841032985267713,40.545672308775515,97.35392994766708,27155.67574478413,64.9431974973893,9.153010861707829,democracy,,
6,2016-05,33.18306826717442,32.62003132777824,39.679274979401356,117.49379218137496,-3.3737911231382385,101.09365463824342,1.936873108907452,28.615385170469477,45.636203286640445,3.7835174642741305,3.7508747987345448,47.893090655995685,49.92421689784736,76.88296363118077,24.487307135178156,15.46244635863306,40.544070800153335,97.14446256847393,27755.633228649756,67.40792048560468,9.128808004199024,democracy,,
7,2016-06,32.144521257482175,31.191124930929817,39.318495120972536,120.69355364988772,-3.979545991060207,101.18479539653117,1.681982538318144,24.84461056347884,46.25378151772824,3.797720647714931,3.7835174642741305,46.10349645381016,51.01049758481454,74.87260572972292,24.4807500084564,19.343721817852924,40.62134943127769,96.97832676939505,27806.017194532044,69.48189411836348,9.122446246455983,democracy,,agreement_broken:gov_mendoza:restore_transfers:government
8,2016-07,27.408171023913717,26.739891559230884,39.28174209441605,123.98045566655449,-6.941458142005779,100.89754307739825,0.1711953763226961,16.17880953656858,46.87253955795718,3.7787578395261954,3.797720647714931,44.287768296915715,51.40220957128957,72.7440234055113,24.63860896380684,45.25195953651651,41.100762302843464,96.70919216782289,28110.77279018557,73.56623889965016,9.200492715217633,democracy,,agreement_broken:gov_mendoza:restore_transfers:actor|agreement_broken:gov_mendoza:restore_transfers:actor
9,2016-08,26.423300525219684,24.912899851904456,39.51806874916694,127.3568713692505,-3.502985991942986,101.05528978520081,0.6875382919011757,11.366641142405214,47.500481986334556,3.983512450325314,3.7787578395261954,42.39774431298063,51.572647772579174,70.51485013159497,24.905938439005183,43.28289973059915,41.06945026187465,96.43266862562929,28250.116305805055,77.87995471491321,9.177846697410319,democracy,,
10,2016-09,26.74313773443218,23.65083209170526,39.93543982565069,130.82523852458573,-4.285744175496131,101.11252514338446,0.6858087544012597,6.988017390251362,48.12853088058546,3.9331224150239152,3.983512450325314,40.13324491213204,51.345094074314346,68.24811255805407,25.25973075458735,45.08404801720294,41.154910391503186,96.1478287511711,28262.754269679528,81.37735219477133,9.178100901495567,democracy,,
11,2016-10,26.108041694403585,22.199437660405692,40.47394365341573,134.38806128796844,-5.73525165544857,101.1002263988101,0.43630708573373383,3.6980048095797513,48.7581905217185,3.952400844352292,3.9331224150239152,37.9492721839965,53.80214940390377,65.9746637752896,25.667987212815184,48.56178113547669,41.384945486709604,96.01250379377439,28435.136497905343,84.36222292611997,9.193853835437162,democracy,,
12,2016-11,27.184246594253246,20.973633998232973,41.0947322895121,138.04791201160128,-5.803768318133417,101.11969998979595,0.3748304760210609,1.7911006043409896,49.39266776941003,4.038977307948768,3.952400844352292,36.102678549229985,53.197468980286985,63.70044140009481,26.125021700139918,52.67138267689176,41.58838458569787,95.75828353091646,28265.62433405817,87.00865280887531,9.20222454335539,democracy,,
13,2016-12,32.921370298471864,20.0044700772832,41.771061043990514,141.80743310171536,-5.120910613677717,101.15157920449784,0.3760727092218416,0.3339770714473745,50.03145747122243,4.104227197776768,4.038977307948768,34.28318774043542,53.428810132227504,61.47793378236651,26.621757370216145,56.888538360177904,41.714872620702,95.46512577293701,27965.161815955442,89.39846198802164,9.207671666681414,democracy,,
14,2017-01,28.896891988262034,18.858508844327396,42.483580212019845,145.66933892638323,-5.5017931691278905,101.13588255279893,0.20743393078232342,0.0,50.67244080445938,4.11939372126223,4.104227197776768,32.52603566295613,54.467727695385214,59.37686949032097,27.146343706482035,60.98569465487454,41.888648732369234,95.22108707971128,27906.419976025085,91.57685410522294,9.223615633564537,democracy,,
15,2017-02,29.092986011314274,17.686402080305964,43.21784981360861,149.63641777528818,-5.551432228941807,101.11557403818344,0.07299400790121663,0.0,51.316410977670586,4.160505425984706,4.11939372126223,30.810247165166484,55.250726373321214,57.286271268324526,27.69051007987956,64.84790640439512,42.058675989436814,94.99753820350298,27542.44183091253,93.58387471992977,9.24028313640409,democracy,,
16,2017-03,28.909264762353168,16.170793197072815,43.96455983107006,153.7115338728648,-5.975092867482257,101.0428209994892,-0.2069029953558113,0.0,51.963145890096094,4.188886286748271,4.160505425984706,29.630664053239844,55.43272465514676,55.24942927082384,28.25383531773902,68.455894781537,42.27866816870516,94.74022004825018,27105.645947153414,95.44612805900557,9.268320585780332,democracy,,agreement_broken:gov_mendoza:restore_transfers:government
17,2017-04,34.57134091500286,14.753406743943174,44.715958436983186,157.8976294462644,-5.864748725196475,100.98657986618757,-0.34459829805394193,0.0,52.61353047200186,4.241098092431629,4.188886286748271,28.456999926514055,55.92606511181647,53.28476437735448,28.8317556146396,71.82060892496746,42.470086959266894,94.47795918813317,26549.830125740325,97.17844531824271,9.292151745832763,democracy,,agreement_broken:gov_mendoza:restore_transfers:actor|agreement_broken:gov_mendoza:restore_transfers:actor
18,2017-05,33.423858732697745,13.261503977689303,45.46720485827526,162.19772684963812,-6.10784157305716,100.90137042607202,-0.5435702866778553,0.0,53.26697581180692,4.273753729442095,4.241098092431629,27.303574689434377,56.26663544097924,51.46201032117135,29.42325302915335,74.960418485447,42.68567879960625,94.19957056242264,26045.32943733022,98.79645923793585,9.321998582510135,democracy,,
19,2017-06,24.999069833426905,11.851900385066637,46.21462740858975,166.61493074627174,-6.12801257713623,100.81602137676224,-0.6835983165298152,0.0,53.92388320802561,4.3186921910388225,4.273753729442095,26.16145173924728,56.89317710917955,49.68995805279837,30.02493238717104,77.89813431136922,42.891960522373985,93.92695766626639,25358.79522928386,100.0,9.351322506877468,democracy,,agreement_broken:gov_buenos_aires:restore_transfers:government
20,2017-07,24.34457186878681,8.994602399070857,46.94596330284636,171.15243035014743,-9.121686926527664,100.5298622343399,-1.4845510900468677,0.0,54.58327978800981,4.325281910938299,4.3186921910388225,25.058138468816907,57.285044753305144,47.85510082676435,30.644811830752417,80.45783883941661,43.43029584863566,93.59886186724563,24597.470742356618,100.0,9.424986540230037,democracy,flood,
