month,date,congress_support,consumer_confidence,crime_perception,exchange_rate,fiscal_balance,gdp,gdp_growth,government_approval,inequality,inflation,inflation_lag1,institutional_confidence,interest_rate,political_stability,poverty,protest_level,public_debt,real_wage,reserves,social_tension,unemployment,regime_mode,shocks_active,events
1,2003-06,34.72799204000755,47.68053187046312,67.36079402618313,99.36664695228718,-13.127741754587552,100.25381347903574,6.678288280693816,46.23030703637321,42.23488044707411,-0.14488027458064673,-0.08567256689913094,62.81905307301582,1.3976584578095643,91.56500298482774,53.330965752078704,23.865824580752765,157.09981294260692,99.24404506867471,12715.041799167728,47.137034138073865,15.817709745860496,democracy,,
2,2003-07,33.85638064787251,45.98767619505026,80.90948312750868,109.08189335419688,-5.027431898114376,101.24150797044183,8.420133460273645,42.54273594863158,42.47134551229705,0.4435479356540497,-0.14488027458064673,52.2316089437475,4.971929197210429,93.39176511245012,52.72641277088888,44.87329382437987,163.3025794925165,98.977763827669,10861.2190753084,55.94380105040741,15.1943358682954,democracy,sovereign_default,
3,2003-08,30.06273802318038,44.35110565524272,91.55844660706529,109.35029463219364,-6.79069716496747,101.68303358045455,7.502305004368659,34.80344428859202,42.7123532104552,0.3325475485087587,0.4435479356540497,52.37704036683408,4.2614367050322395,94.37268740176768,52.201634573650665,30.916095731286617,163.08566758347862,98.42165763099167,11622.215186076268,63.4870268725319,14.822653730604227,democracy,sovereign_default,agreement_broken:gov_cordoba:restore_transfers:government
4,2003-09,32.047379427249545,42.34864396424689,99.87042006199138,109.41735000956443,-9.648095500404946,101.4701310400251,4.506470348881833,25.642298384717613,42.947961992986464,0.20376459979293501,0.3325475485087587,52.527113564545004,11.322575227848596,94.43223923520934,51.768142481754346,32.757292185481276,164.1149900364294,99.07814472885266,12525.184303167574,68.39561168491291,15.234043250825962,democracy,epidemic|sovereign_default,agreement_broken:biz_agro:tax_exemption:government
5,2003-10,31.21663124204698,40.445127592071906,100.0,109.32835240088043,-8.829333713728023,101.5733990506275,3.522965596120666,17.72119548892427,43.178581506715176,0.23085728479847634,0.20376459979293501,52.67294776581216,9.990570582105104,93.93392267201071,51.38017947353066,35.73730899630444,164.42756559139133,99.59499167069976,13443.872849290401,71.77251588129987,15.00074323639942,democracy,epidemic|sovereign_default,
6,2003-11,28.236601042246203,39.13957936571508,100.0,109.29254732245286,-6.8191853737924,102.34833580134017,5.33086489664225,12.033877904626959,43.40540169029834,0.42175219017842935,0.23085728479847634,52.80939150298868,8.44517519751522,93.04906214296392,51.02020789691277,38.12365446787557,163.36769577653996,99.94115753504853,14153.481286761622,73.94655710514054,14.499281467977116,democracy,sovereign_default,agreement_broken:biz_agro:tax_exemption:government|agreement_broken:gov_cordoba:restore_transfers:government
7,2003-12,26.843528173259426,38.11578853322127,100.0,109.44783698382602,-6.319983571983252,102.91345626357234,5.780849960249631,5.6536444414680975,43.62917997903146,0.4580477083336986,0.42175219017842935,52.93308190263691,8.770287417581716,91.68730158067545,50.692838002121086,39.76938643563371,162.73423026347308,100.21918248086963,15048.165415583388,75.29917881280618,14.103738153616378,democracy,sovereign_default,agreement_broken:biz_agro:tax_exemption:actor|agreement_broken:biz_agro:tax_exemption:actor|agreement_broken:gov_cordoba:restore_transfers:actor|agreement_broken:gov_cordoba:restore_transfers:actor
8,2004-01,24.917537425914958,37.13878050202818,100.0,109.61093703732736,-6.404843399298905,103.41980307477291,5.866564989053049,1.3521236582474079,43.84639785019757,0.4980534098932241,0.4580477083336986,53.03990738569648,11.061026282141153,90.02991245582959,50.38762843045166,41.14624868412259,162.1832971092099,100.89152502576208,16305.00771668189,76.00259595405501,13.747372896920053,democracy,sovereign_default,
9,2004-02,29.572830520056463,36.48444586181993,100.0,109.82606792855125,-6.380825404911628,103.90756221809261,5.849206578366894,0.0,44.056571681837845,0.5272277874740781,0.4980534098932241,52.63347784970187,11.496572500004383,88.28835940152564,50.10151416237756,41.9927578226038,161.6817459924635,101.62037711614691,17415.765047341287,76.23215371804766,13.412171827432644,democracy,sovereign_default,
10,2004-03,29.134373596207496,35.67376124231492,100.0,110.08969650505429,-7.568426759526623,103.95794439404388,4.269465852085409,0.0,44.259939676184025,0.4233989074492345,0.5272277874740781,52.22355150007239,11.97664091871869,86.43495872894026,49.84306811057648,62.270361356174625,162.08582538273157,102.35056943919744,18445.208567646205,76.23487716115092,13.265782620671832,democracy,sovereign_default,
11,2004-04,29.129065814146802,35.18998018823292,100.0,110.22345624111371,-5.9360041083322255,104.5711795318245,5.182492299442458,0.0,44.45422990024876,0.5514509706081189,0.4233989074492345,52.303308340090304,12.326733449688938,85.06496453682497,49.59029321193968,44.6297957638335,161.2759237937408,103.29928568435251,19618.380637479073,76.85245948365547,12.898221641050396,democracy,sovereign_default,agreement_broken:gov_rio_negro:restore_transfers:government
12,2004-05,36.265462917068454,34.80142268662124,100.0,110.51508124406975,-6.410951452639283,104.98836775465011,5.095906778826527,0.0,44.642488325346285,0.5335123978452733,0.5514509706081189,52.367528411657574,11.080786889390813,83.73630563023792,49.354604269593786,42.50565379081719,160.94989244353297,103.92520781813042,20658.861382565225,76.15493310884231,12.623532556535801,democracy,sovereign_default,
13,2004-06,29.11873701901058,34.42318538106668,100.0,110.76294517605945,-6.231989149707583,105.44827904924885,5.182703886818468,0.0,44.82190872514482,0.5691040111215172,0.5335123978452733,52.417100751451784,12.617411647297427,82.771246116222,49.126045719249355,41.869253206563066,160.48667250023934,104.86007842934143,21787.88353941625,75.2183419333984,12.342236850078137,democracy,sovereign_default,agreement_honored:gov_rio_negro:restore_transfers|agreement_honored:gov_buenos_aires:restore_transfers
14,2004-07,26.942771589056676,34.26729461479541,100.0,111.0531285325835,-7.210456684372871,105.89377332237488,5.1846511375550985,0.0,44.993023998461936,0.5830922143642576,0.5691040111215172,51.961812062460965,12.40214877414328,81.87863612308627,48.90517940209716,41.34891685212863,160.15185892256392,105.7385116278546,22848.07946137242,74.19928334084743,12.077435586752683,democracy,sovereign_default,
15,2004-08,37.09888133615858,34.28144255636711,100.0,111.36496463593562,-5.785560140165984,106.47005665389456,5.648125040748724,0.0,45.1549405077123,0.6501137595735591,0.5830922143642576,52.00676427889561,12.829248133458206,81.06403717857854,48.68564538704857,40.80800030041742,159.46669607025285,106.70955976018618,23925.298375168037,73.10740964277566,11.771130778643423,democracy,sovereign_default,agreement_broken:biz_agro:tax_exemption:government|agreement_broken:gov_cordoba:restore_transfers:government
16,2004-09,35.87182315447396,34.29930655935992,100.0,111.75476150555895,-6.219547892649811,106.86634854122748,5.321416614365362,0.0,45.307935488476424,0.6282812346712561,0.6501137595735591,52.042557424765796,12.997106572371091,75.26538921576748,48.47169190639705,65.25766652994227,159.16957221486456,107.66211165915753,24936.572103107635,71.99917867988346,11.547606970292197,democracy,sovereign_default,agreement_broken:biz_agro:tax_exemption:actor|agreement_broken:biz_agro:tax_exemption:actor|agreement_broken:gov_cordoba:restore_transfers:actor|agreement_broken:gov_cordoba:restore_transfers:actor
17,2004-10,24.73520373276434,33.77517467091976,100.0,112.10210519964215,-9.381278780656721,106.47417642364579,2.430225070647237,0.0,45.4412294618058,0.40439462854254704,0.6282812346712561,52.02224879902275,13.80136511488271,74.97147759368589,48.31016051920319,43.04634685948051,160.46097695568662,108.65035367658848,26019.953161536225,72.61793660505829,12.141073321782322,democracy,epidemic|sovereign_default,
18,2004-11,25.53550082891074,32.9531328024548,100.0,112.17457679188537,-9.691452220662777,106.02848065505052,0.2284292869648572,0.0,45.56524570183733,0.2829745557885261,0.40439462854254704,51.50567656576631,13.539374816055073,74.53657245270854,48.162133779454585,60.44501328512372,161.7651152979239,109.68873750271845,27183.81158358845,71.90360813246699,12.235069257772091,democracy,epidemic|sovereign_default,
19,2004-12,26.48133454932558,32.70760901025449,100.0,112.12231245308486,-6.063678109185874,106.89258070782097,3.2289372602867834,0.0,45.68125863553694,0.5550232402146518,0.2829745557885261,51.001516489165056,10.852735542510565,74.68356023597612,47.99886632000848,42.212175952667195,160.46548327285228,110.5103654719408,28358.553060531707,71.85718664008719,11.80996437577911,democracy,sovereign_default,
