month,date,congress_support,consumer_confidence,crime_perception,exchange_rate,fiscal_balance,gdp,gdp_growth,government_approval,inequality,inflation,inflation_lag1,institutional_confidence,interest_rate,political_stability,poverty,protest_level,public_debt,real_wage,reserves,social_tension,unemployment,regime_mode,shocks_active,events
1,1991-04,56.53910561028256,52.10847930336162,47.91806225357654,100.0,-17.6290383816555,99.08750117488158,3.49665755403649,28.281337014892834,42.37285984734153,4.731524492954919,5.5,56.5307250924299,138.0,100.0,37.84001259999911,11.55639429120172,60.5971284789892,99.9014111056796,9627.907249143183,49.085506379255655,9.977498607240593,democracy,,
2,1991-05,53.77771877817584,53.71131308880043,46.865860613798965,100.0,2.4629232162984587,99.9087433808533,5.571196690961288,15.873919292799348,42.79300628157091,5.285796830978502,4.731524492954919,43.14117002966648,72.0,100.0,43.76152066590126,12.193069383574546,58.28813227293842,97.26150393038472,8259.373616767287,56.33693531809345,8.833918799171116,democracy,commodity_boom|sovereign_default,agreement_honored:gov_caba:restore_transfers
3,1991-06,52.79876850430187,53.18395264536534,46.87027239409134,100.0,-8.251689294451719,99.6593263314333,3.0133539180239692,0.42953073808366743,43.1919907519783,4.786978937914227,5.285796830978502,37.2932962072766,62.77829391545903,98.93723213459035,49.03917878399439,15.941144255248641,57.726166070094244,94.54018069086415,8103.37977572662,69.43453875371759,9.622570788251073,democracy,commodity_boom|sovereign_default,agreement_honored:gov_buenos_aires:restore_transfers
4,1991-07,50.25224413431317,52.273808657232145,47.52928170038357,100.0,-5.781535748411676,99.66697681484216,2.1369953023556265,0.0,43.593309489658445,4.677829287734533,4.786978937914227,34.70643248581173,69.42956197174203,96.15098734676519,53.569098789979314,21.458061362103543,56.853363536774374,92.28261711689147,7884.632807064385,76.65341435014824,9.94535357150089,democracy,commodity_boom|sovereign_default,agreement_honored:biz_agro:tax_exemption|agreement_honored:gov_buenos_aires:restore_transfers
5,1991-08,51.43190862360096,51.223082440105955,48.70345144615239,100.0,-6.762209739457064,99.61417114532655,1.3057159338193536,0.0,43.98871844957255,4.44713788295876,4.677829287734533,34.19566906865576,63.44374725497072,92.82617101837334,57.57677307403417,27.035858989404332,56.18282939414987,90.05265018340639,7596.98434588359,83.9998784486478,10.3731901471352,democracy,commodity_boom|sovereign_default,agreement_honored:gov_buenos_aires:restore_transfers
6,1991-09,54.21559238987924,50.2708167970785,50.26927379543091,100.0,-6.426775354288552,99.57416391662389,0.7697362311175208,0.0,44.380298821128406,4.258710648708732,4.44713788295876,33.7482959805902,62.1339514528144,89.76724490475996,61.15431415047548,32.5968955050439,55.54462619037411,87.98890942777452,7277.729755067008,91.18632466735274,10.774176342642212,democracy,commodity_boom|sovereign_default,agreement_honored:gov_rio_negro:restore_transfers
7,1991-10,49.63702036102149,49.36440656215585,52.13912611065994,100.0,-6.935925581214884,99.47982876833929,0.1995280048992366,0.0,44.76523370699437,4.0338543520058385,4.258710648708732,33.37663996684141,59.36565459550512,87.14303298091262,64.42627597276322,38.11718816851903,55.054947518118446,86.0474155932053,6885.245081279625,98.20329461764445,11.268646432071957,democracy,sovereign_default,agreement_honored:gov_buenos_aires:restore_transfers
8,1991-11,53.99320980770844,48.56778323618249,54.23917028879277,100.0,-6.972843775106396,99.38188963146635,-0.21284204327564255,0.0,45.1443063205769,3.8286704833173433,4.0338543520058385,33.073797432464225,57.10452778450478,78.53661596936529,67.44819474172643,68.57635279133197,54.6362838551937,84.23253239504106,6160.989540901122,100.0,11.765098607791739,democracy,sovereign_default,agreement_honored:gov_buenos_aires:restore_transfers
9,1991-12,39.001223540254365,47.87928805831185,56.48332586397176,100.0,-7.049254571831964,99.27668587743649,-0.527867531892511,0.0,45.517102838850775,3.624152713579953,3.8286704833173433,32.789947261801565,54.40625222407006,78.16756236092277,70.26799694435644,68.47108901720262,54.29150747187407,82.52242659924933,5383.522081846421,100.0,12.270096311004478,democracy,sovereign_default,agreement_honored:gov_buenos_aires:restore_transfers
10,1992-01,38.68917653432768,46.60504833356932,58.768833656764244,103.71497273255201,-10.667798158074564,98.79690971574777,-2.0637792021340777,0.0,45.87834330596725,3.321038785705024,3.624152713579953,32.623619889567216,51.94404579980812,75.1674892888212,73.18723518922964,88.51540947529665,55.54980250059491,80.89931162719773,4798.360102331435,100.0,13.442815357441805,democracy,sovereign_default,fx_regime_exit|banking_crisis
